fst_chr	fst_midPos	FST	Z	chr	start	end	gene_id	description	biotype	Chr	pos_Mb
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9583139	9583210	Trnam-cau	transfer RNA methionine (anticodon CAU)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9584436	9584517	Trnas-uga	transfer RNA serine (anticodon UGA)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9584760	9584831	Trnam-cau	transfer RNA methionine (anticodon CAU)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9586057	9586138	Trnas-uga	transfer RNA serine (anticodon UGA)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9586381	9586452	Trnam-cau	transfer RNA methionine (anticodon CAU)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9587678	9587759	Trnas-uga	transfer RNA serine (anticodon UGA)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9588002	9588073	Trnam-cau	transfer RNA methionine (anticodon CAU)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9589299	9589380	Trnas-uga	transfer RNA serine (anticodon UGA)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9589623	9589694	Trnam-cau	transfer RNA methionine (anticodon CAU)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9590920	9591001	Trnas-uga	transfer RNA serine (anticodon UGA)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9591244	9591315	Trnam-cau	transfer RNA methionine (anticodon CAU)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9592541	9592622	Trnas-uga	transfer RNA serine (anticodon UGA)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9592865	9592936	Trnam-cau	transfer RNA methionine (anticodon CAU)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9594162	9594243	Trnas-uga	transfer RNA serine (anticodon UGA)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9594486	9594557	Trnam-cau	transfer RNA methionine (anticodon CAU)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9595783	9595864	Trnas-uga	transfer RNA serine (anticodon UGA)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9596107	9596178	Trnam-cau	transfer RNA methionine (anticodon CAU)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9597404	9597485	Trnas-uga	transfer RNA serine (anticodon UGA)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9597728	9597799	Trnam-cau	transfer RNA methionine (anticodon CAU)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9599025	9599106	Trnas-uga	transfer RNA serine (anticodon UGA)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9599349	9599420	Trnam-cau	transfer RNA methionine (anticodon CAU)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9600646	9600727	Trnas-uga	transfer RNA serine (anticodon UGA)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9600970	9601041	Trnam-cau	transfer RNA methionine (anticodon CAU)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9602267	9602348	Trnas-uga	transfer RNA serine (anticodon UGA)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9602591	9602662	Trnam-cau	transfer RNA methionine (anticodon CAU)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9603888	9603969	Trnas-uga	transfer RNA serine (anticodon UGA)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9604212	9604283	Trnam-cau	transfer RNA methionine (anticodon CAU)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9605509	9605590	Trnas-uga	transfer RNA serine (anticodon UGA)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9605833	9605904	Trnam-cau	transfer RNA methionine (anticodon CAU)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9607449	9607520	Trnam-cau	transfer RNA methionine (anticodon CAU)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9608746	9608827	Trnas-uga	transfer RNA serine (anticodon UGA)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9609070	9609141	Trnam-cau	transfer RNA methionine (anticodon CAU)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9610369	9610451	Trnas-uga	transfer RNA serine (anticodon UGA)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9610694	9610765	Trnam-cau	transfer RNA methionine (anticodon CAU)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9611990	9612071	Trnas-uga	transfer RNA serine (anticodon UGA)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9612314	9612385	Trnam-cau	transfer RNA methionine (anticodon CAU)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9613611	9613691	Trnas-uga	transfer RNA serine (anticodon UGA)	tRNA	Chr7	9.6
NC_133888.1	9595001	0.045423	-0.8559067275536797	NC_133888.1	9615145	9615554	LOC141886456	uncharacterized LOC141886456	lncRNA	Chr7	9.6
NC_133888.1	9975001	0.050581	-0.8398589819875919	NC_133888.1	9951681	9952072	LOC141886857	uncharacterized LOC141886857	lncRNA	Chr7	9.98
NC_133888.1	9975001	0.050581	-0.8398589819875919	NC_133888.1	9982824	10204287	LOC141886611	uncharacterized LOC141886611	protein_coding	Chr7	9.98
NC_133888.1	9985001	0.036694	-0.8830646901450678	NC_133888.1	10002940	10003410	LOC141885602	uncharacterized LOC141885602	protein_coding	Chr7	9.99
NC_133888.1	9995001	0.037076	-0.8818761987130699	NC_133888.1	10015672	10016214	LOC141887129	uncharacterized LOC141887129	protein_coding	Chr7	10.0
NC_133888.1	10115001	0.037844	-0.8794867709126133	NC_133888.1	10121018	10121512	LOC141887130	uncharacterized LOC141887130	protein_coding	Chr7	10.12
NC_133888.1	10115001	0.037844	-0.8794867709126133	NC_133888.1	10121662	10122168	LOC141887131	uncharacterized LOC141887131	protein_coding	Chr7	10.12
NC_133888.1	10115001	0.037844	-0.8794867709126133	NC_133888.1	10133356	10163533	LOC141886212	uncharacterized LOC141886212	lncRNA	Chr7	10.12
NC_133888.1	10565001	0.035222	-0.8876444267626096	NC_133888.1	10501789	10564074	LOC141887059	heat shock protein 75 kDa%2C mitochondrial-like	protein_coding	Chr7	10.57
NC_133888.1	10565001	0.035222	-0.8876444267626096	NC_133888.1	10542177	10543301	LOC141887062	uncharacterized LOC141887062	protein_coding	Chr7	10.57
NC_133888.1	10565001	0.035222	-0.8876444267626096	NC_133888.1	10564196	10572307	LOC141887060	uncharacterized LOC141887060	protein_coding	Chr7	10.57
NC_133888.1	10565001	0.035222	-0.8876444267626096	NC_133888.1	10571658	10577332	LOC141887063	U6 snRNA-associated Sm-like protein LSm5	protein_coding	Chr7	10.57
NC_133888.1	10565001	0.035222	-0.8876444267626096	NC_133888.1	10577316	10598383	LOC141887061	ubiquitin-conjugating enzyme E2 G2-like	protein_coding	Chr7	10.57
NC_133888.1	11545001	0.054852	-0.826570901081667	NC_133888.1	11522866	11522938	Trnas-acu	transfer RNA serine (anticodon ACU)	tRNA	Chr7	11.55
NC_133888.1	11545001	0.054852	-0.826570901081667	NC_133888.1	11534173	11535297	LOC141887163	P2X purinoceptor 7-like	protein_coding	Chr7	11.55
NC_133888.1	11545001	0.054852	-0.826570901081667	NC_133888.1	11542016	11542088	Trnas-acu	transfer RNA serine (anticodon ACU)	tRNA	Chr7	11.55
NC_133888.1	11555001	0.046312	-0.8531408404252864	NC_133888.1	11577939	11617590	LOC141887050	uncharacterized LOC141887050	lncRNA	Chr7	11.56
NC_133888.1	12605001	0.040501	-0.8712202218685855	NC_133888.1	12589591	12602816	LOC141885966	uncharacterized LOC141885966	protein_coding	Chr7	12.61
NC_133888.1	12605001	0.040501	-0.8712202218685855	NC_133888.1	12601400	12618516	LOC141885965	regucalcin-like	protein_coding	Chr7	12.61
NC_133888.1	12605001	0.040501	-0.8712202218685855	NC_133888.1	12612565	12613867	LOC141885968	uncharacterized LOC141885968	lncRNA	Chr7	12.61
NC_133888.1	13115001	0.050353	-0.8405683433658526	NC_133888.1	13116840	13119153	LOC141886620	tachykinin-like peptides receptor 86C	protein_coding	Chr7	13.12
NC_133888.1	13115001	0.050353	-0.8405683433658526	NC_133888.1	13125256	13130793	LOC141886396	uncharacterized LOC141886396	protein_coding	Chr7	13.12
NC_133888.1	13125001	0.044002	-0.8603277912313476	NC_133888.1	13148117	13155647	LOC141886593	uncharacterized LOC141886593	protein_coding	Chr7	13.13
NC_133888.1	15095001	0.052552	-0.8337267395465763	NC_133888.1	15065247	15073767	LOC141886972	uncharacterized LOC141886972	lncRNA	Chr7	15.1
NC_133888.1	15095001	0.052552	-0.8337267395465763	NC_133888.1	15090325	15099419	LOC141886916	uncharacterized LOC141886916	protein_coding	Chr7	15.1
NC_133888.1	15095001	0.052552	-0.8337267395465763	NC_133888.1	15108476	15115460	LOC141886523	uncharacterized LOC141886523	protein_coding	Chr7	15.1
NC_133888.1	15095001	0.052552	-0.8337267395465763	NC_133888.1	15115456	15119688	LOC141886524	uncharacterized LOC141886524	protein_coding	Chr7	15.1
NC_133888.1	15385001	0.051679	-0.8364428469291266	NC_133888.1	15339205	15368658	LOC141886994	C-1-tetrahydrofolate synthase%2C cytoplasmic-like	protein_coding	Chr7	15.39
NC_133888.1	15385001	0.051679	-0.8364428469291266	NC_133888.1	15372827	15384727	LOC141886124	uncharacterized LOC141886124	protein_coding	Chr7	15.39
NC_133888.1	15385001	0.051679	-0.8364428469291266	NC_133888.1	15388939	15391634	LOC141886919	uncharacterized LOC141886919	protein_coding	Chr7	15.39
NC_133888.1	15755001	0.049345	-0.8437044673539518	NC_133888.1	15697525	15756066	LOC141886255	uncharacterized LOC141886255	protein_coding	Chr7	15.76
NC_133888.1	15755001	0.049345	-0.8437044673539518	NC_133888.1	15735037	15736010	LOC141886320	uncharacterized LOC141886320	lncRNA	Chr7	15.76
NC_133888.1	15755001	0.049345	-0.8437044673539518	NC_133888.1	15758137	15759417	LOC141886317	uncharacterized LOC141886317	lncRNA	Chr7	15.76
NC_133888.1	15755001	0.049345	-0.8437044673539518	NC_133888.1	15759463	15789000	LOC141886258	uncharacterized LOC141886258	protein_coding	Chr7	15.76
NC_133888.1	16915001	0.041615	-0.8677543070642771	NC_133888.1	16873020	16893606	LOC141886895	NLR family CARD domain-containing protein 4-like	protein_coding	Chr7	16.92
NC_133888.1	16915001	0.041615	-0.8677543070642771	NC_133888.1	16888918	16892048	LOC141886900	uncharacterized LOC141886900	protein_coding	Chr7	16.92
NC_133888.1	16915001	0.041615	-0.8677543070642771	NC_133888.1	16894744	16898127	LOC141887238	uncharacterized LOC141887238	protein_coding	Chr7	16.92
NC_133888.1	16915001	0.041615	-0.8677543070642771	NC_133888.1	16899999	16903605	LOC141886899	uncharacterized LOC141886899	protein_coding	Chr7	16.92
NC_133888.1	16915001	0.041615	-0.8677543070642771	NC_133888.1	16903789	16919118	LOC141886898	protein NLRC5-like	protein_coding	Chr7	16.92
NC_133888.1	16915001	0.041615	-0.8677543070642771	NC_133888.1	16911585	16913974	LOC141886906	uncharacterized LOC141886906	lncRNA	Chr7	16.92
NC_133888.1	16915001	0.041615	-0.8677543070642771	NC_133888.1	16920956	16929394	LOC141886901	DNA primase small subunit-like	protein_coding	Chr7	16.92
NC_133888.1	16915001	0.041615	-0.8677543070642771	NC_133888.1	16930102	16955792	LOC141886896	prolyl endopeptidase FAP-like	protein_coding	Chr7	16.92
NC_133888.1	16915001	0.041615	-0.8677543070642771	NC_133888.1	16932871	16932945	Trnaa-ggc	transfer RNA alanine (anticodon GGC)	tRNA	Chr7	16.92
NC_133888.1	16935001	0.027333	-0.9121889526972485	NC_133888.1	16955938	16958273	LOC141886904	uncharacterized LOC141886904	lncRNA	Chr7	16.94
NC_133888.1	16935001	0.027333	-0.9121889526972485	NC_133888.1	16958732	16981344	LOC141886894	uncharacterized LOC141886894	protein_coding	Chr7	16.94
NC_133888.1	16945001	0.035446	-0.8869475103208101	NC_133888.1	16961597	16962680	LOC141886144	uncharacterized LOC141886144	lncRNA	Chr7	16.95
NC_133888.1	17135001	0.053216	-0.8316608800940981	NC_133888.1	17108292	17152948	LOC141886376	uncharacterized LOC141886376	protein_coding	Chr7	17.14
NC_133888.1	17135001	0.053216	-0.8316608800940981	NC_133888.1	17130674	17131759	LOC141886386	uncharacterized LOC141886386	lncRNA	Chr7	17.14
NC_133888.1	17135001	0.053216	-0.8316608800940981	NC_133888.1	17132594	17133010	LOC141886385	uncharacterized LOC141886385	lncRNA	Chr7	17.14
NC_133888.1	17135001	0.053216	-0.8316608800940981	NC_133888.1	17144188	17147284	LOC141886382	uncharacterized LOC141886382	lncRNA	Chr7	17.14
NC_133888.1	17135001	0.053216	-0.8316608800940981	NC_133888.1	17152970	17170026	LOC141886380	D-inositol 3-phosphate glycosyltransferase-like	protein_coding	Chr7	17.14
NC_133888.1	17265001	0.049376	-0.8436080190963813	NC_133888.1	17233858	17250641	LOC141885760	endoplasmic reticulum lectin 1-like	protein_coding	Chr7	17.27
NC_133888.1	17265001	0.049376	-0.8436080190963813	NC_133888.1	17241904	17241976	Trnat-ggu	transfer RNA threonine (anticodon GGU)	tRNA	Chr7	17.27
NC_133888.1	17265001	0.049376	-0.8436080190963813	NC_133888.1	17257542	17285886	LOC141885744	importin subunit beta-1-like	protein_coding	Chr7	17.27
NC_133888.1	17265001	0.049376	-0.8436080190963813	NC_133888.1	17287074	17289613	LOC141885789	uncharacterized LOC141885789	lncRNA	Chr7	17.27
NC_133888.1	17265001	0.049376	-0.8436080190963813	NC_133888.1	17289609	17291456	LOC141885768	Krueppel-like factor 6	protein_coding	Chr7	17.27
NC_133888.1	17365001	0.054291	-0.8283163034202818	NC_133888.1	17337814	17346552	LOC141885762	uncharacterized LOC141885762	protein_coding	Chr7	17.37
NC_133888.1	17365001	0.054291	-0.8283163034202818	NC_133888.1	17347170	17356738	LOC141885747	uncharacterized LOC141885747	protein_coding	Chr7	17.37
NC_133888.1	17365001	0.054291	-0.8283163034202818	NC_133888.1	17356690	17362201	LOC141885766	transcription factor Jun-like	protein_coding	Chr7	17.37
NC_133888.1	17365001	0.054291	-0.8283163034202818	NC_133888.1	17371012	17377203	LOC141887240	uncharacterized LOC141887240	protein_coding	Chr7	17.37
NC_133888.1	17365001	0.054291	-0.8283163034202818	NC_133888.1	17378302	17421732	LOC141885738	uncharacterized LOC141885738	protein_coding	Chr7	17.37
NC_133888.1	17405001	0.037261	-0.881300620401762	NC_133888.1	17421994	17434338	LOC141885758	D-inositol 3-phosphate glycosyltransferase-like	protein_coding	Chr7	17.41
NC_133888.1	17415001	0.0461	-0.8538004220577042	NC_133888.1	17434235	17444429	LOC141885741	uncharacterized LOC141885741	protein_coding	Chr7	17.42
NC_133888.1	17535001	0.052784	-0.8330049332318549	NC_133888.1	17501287	17512460	LOC141885776	uncharacterized LOC141885776	protein_coding	Chr7	17.54
NC_133888.1	17535001	0.052784	-0.8330049332318549	NC_133888.1	17516123	17540614	LOC141885736	uncharacterized LOC141885736	protein_coding	Chr7	17.54
NC_133888.1	17535001	0.052784	-0.8330049332318549	NC_133888.1	17533593	17536239	LOC141885801	uncharacterized LOC141885801	lncRNA	Chr7	17.54
NC_133888.1	17535001	0.052784	-0.8330049332318549	NC_133888.1	17536269	17536755	LOC141885785	uncharacterized LOC141885785	lncRNA	Chr7	17.54
NC_133888.1	17535001	0.052784	-0.8330049332318549	NC_133888.1	17546977	17551369	LOC141885803	uncharacterized LOC141885803	lncRNA	Chr7	17.54
NC_133888.1	17535001	0.052784	-0.8330049332318549	NC_133888.1	17553839	17575397	LOC141885731	uncharacterized LOC141885731	protein_coding	Chr7	17.54
NC_133888.1	17535001	0.052784	-0.8330049332318549	NC_133888.1	17558101	17558821	LOC141885796	uncharacterized LOC141885796	lncRNA	Chr7	17.54
NC_133888.1	17625001	0.047919	-0.8481410872021956	NC_133888.1	17606535	17617526	LOC141885777	uncharacterized LOC141885777	protein_coding	Chr7	17.63
NC_133888.1	17625001	0.047919	-0.8481410872021956	NC_133888.1	17620221	17634427	LOC141887242	uncharacterized LOC141887242	protein_coding	Chr7	17.63
NC_133888.1	17625001	0.047919	-0.8481410872021956	NC_133888.1	17634492	17651382	LOC141885748	uncharacterized LOC141885748	protein_coding	Chr7	17.63
NC_133888.1	17635001	0.038036	-0.878889413962499	NC_133888.1	17653453	18006543	LOC141885725	uncharacterized LOC141885725	protein_coding	Chr7	17.64
NC_133888.1	17645001	0.040885	-0.8700255079683571	NC_133888.1	17662967	17671620	LOC141886415	uncharacterized LOC141886415	protein_coding	Chr7	17.65
NC_133888.1	17675001	0.05448	-0.8277282801725131	NC_133888.1	17691025	17697627	LOC141885769	uncharacterized LOC141885769	protein_coding	Chr7	17.68
NC_133888.1	17715001	0.049591	-0.8429391037616181	NC_133888.1	17712801	17716512	LOC141886416	uncharacterized LOC141886416	protein_coding	Chr7	17.72
NC_133888.1	17715001	0.049591	-0.8429391037616181	NC_133888.1	17738704	17741027	LOC141885781	uncharacterized LOC141885781	lncRNA	Chr7	17.72
NC_133888.1	17785001	0.05542	-0.824803720104246	NC_133888.1	17794920	17796475	LOC141885786	uncharacterized LOC141885786	lncRNA	Chr7	17.79
NC_133888.1	17795001	0.055477	-0.8246263797596808	NC_133888.1	17815759	17822008	LOC141886417	uncharacterized LOC141886417	protein_coding	Chr7	17.8
NC_133888.1	17805001	0.047403	-0.8497464840056272	NC_133888.1	17823955	18051276	LOC141885773	uncharacterized LOC141885773	protein_coding	Chr7	17.81
NC_133888.1	17915001	0.048351	-0.8467970340644388	NC_133888.1	17890827	17894391	LOC141885752	integrase/recombinase xerD homolog	protein_coding	Chr7	17.92
NC_133888.1	17925001	0.045878	-0.8544911160312736	NC_133888.1	17947685	17950099	LOC141885782	uncharacterized LOC141885782	lncRNA	Chr7	17.93
NC_133888.1	17935001	0.039505	-0.8743190110473027	NC_133888.1	17951053	17962292	LOC141885802	uncharacterized LOC141885802	lncRNA	Chr7	17.94
NC_133888.1	18105001	0.050912	-0.838829163495468	NC_133888.1	18075029	18080859	LOC141885727	uncharacterized LOC141885727	protein_coding	Chr7	18.11
NC_133888.1	18105001	0.050912	-0.838829163495468	NC_133888.1	18094173	18116129	LOC141885740	hemicentin-1-like	protein_coding	Chr7	18.11
NC_133888.1	18105001	0.050912	-0.838829163495468	NC_133888.1	18121456	18130802	LOC141887243	uncharacterized LOC141887243	protein_coding	Chr7	18.11
NC_133888.1	18115001	0.053944	-0.8293959016582486	NC_133888.1	18133154	18139368	LOC141885772	uncharacterized LOC141885772	protein_coding	Chr7	18.12
NC_133888.1	18125001	0.046658	-0.852064353421435	NC_133888.1	18140868	18178085	LOC141885730	uncharacterized LOC141885730	protein_coding	Chr7	18.13
NC_133888.1	18125001	0.046658	-0.852064353421435	NC_133888.1	18144939	18147011	LOC141885764	uncharacterized LOC141885764	protein_coding	Chr7	18.13
NC_133888.1	18365001	0.051068	-0.8383438109735003	NC_133888.1	18311694	18346582	LOC141885728	uncharacterized LOC141885728	protein_coding	Chr7	18.37
NC_133888.1	18365001	0.051068	-0.8383438109735003	NC_133888.1	18347508	18349969	LOC141885800	uncharacterized LOC141885800	lncRNA	Chr7	18.37
NC_133888.1	18365001	0.051068	-0.8383438109735003	NC_133888.1	18351063	18351723	LOC141885787	uncharacterized LOC141885787	lncRNA	Chr7	18.37
NC_133888.1	18365001	0.051068	-0.8383438109735003	NC_133888.1	18364267	18370494	LOC141885792	uncharacterized LOC141885792	lncRNA	Chr7	18.37
NC_133888.1	18365001	0.051068	-0.8383438109735003	NC_133888.1	18373564	18376692	LOC141885778	uncharacterized LOC141885778	protein_coding	Chr7	18.37
NC_133888.1	18365001	0.051068	-0.8383438109735003	NC_133888.1	18379289	18599408	LOC141885774	uncharacterized LOC141885774	protein_coding	Chr7	18.37
NC_133888.1	18405001	0.052534	-0.8337827417606493	NC_133888.1	18400883	18428408	LOC141886418	hemicentin-2-like	protein_coding	Chr7	18.41
NC_133888.1	18455001	0.044211	-0.8596775433012754	NC_133888.1	18472551	18479107	LOC141885799	uncharacterized LOC141885799	lncRNA	Chr7	18.46
NC_133888.1	18465001	0.045587	-0.8553964851587905	NC_133888.1	18481252	18483680	LOC141885795	uncharacterized LOC141885795	lncRNA	Chr7	18.47
NC_133888.1	18465001	0.045587	-0.8553964851587905	NC_133888.1	18483517	18488545	LOC141885797	uncharacterized LOC141885797	lncRNA	Chr7	18.47
